"County","Market Name","Market Location","Address Line 1","City","State","Zip","Contact","Phone","Market Link","Operation Hours","Operation Season","Operating Months","FMNP","SNAP","FCC Issued","FCC Accepted","WIC VF","Latitude","Longitude","Georeference_1"
"Chautauqua","Jamestown Mobile Market-Silver Tree Seniors (Methodist Gardens)","430 E Ave Falconer","430 East Avenue","Falconer","NY","14733","Nick Weith","7164836405",,"Thu 12:30pm-1:30pm","Year-round","YR","N","N","N","Y","N","42.12559","-79.19706","POINT (-79.19706 42.12559)"
"Chautauqua","Jamestown Mobile Market-Silvertree Seniors (Carlson)","842 N Main St","842 North Main Street","Jamestown","NY","14701","Nick Weith","7164836405",,"Fri 12:30pm-1:30pm","Year-round","YR","Y","N","N","Y","N","42.10228","-79.24101","POINT (-79.24101 42.10228)"
"Chautauqua","Jamestown Mobile Market-The Resource Center","880 E 2nd St","880 East 2nd Street","Jamestown","NY","14701","Nick Weith","7164836405",,"Thu 11am-12pm","Year-round","YR","Y","N","N","Y","N","42.10486","-79.22483","POINT (-79.22483 42.10486)"
"Chautauqua","Jamestown Winter Farmers' Market","410 N Main St","410 N. Main St.","Jamestown","NY","14802","Nick Weith","7164836405","http://jfmny.org","2nd & 4th Sat 9am-1pm","January 10-May 23","W/P","N","Y","Y","Y","N","42.09735","-79.24151","POINT (-79.24151 42.09735)"
"Chautauqua","Miller's Apples Farm Stand","3889 Williams St Dunkirk","3889 Williams Street","Dunkirk","NY","14048","Shari Miller","7163663129",,"Fri 10am-1pm","June 19-November 13","M","Y","N","N","Y","N","42.47047","-79.31451","POINT (-79.31451 42.47047)"
"Chautauqua","Scott's Farm & Greenhouse Farm Stand","6029 Route 60 Sinclairville","6029 Route 60","Sinclairville","NY","14782","Kurt Scott","7166404447",,"Daily 9am-6pm","April 1-October 31","P/M","Y","N","N","Y","N","42.26142","-79.28836","POINT (-79.28836 42.26142)"
"Chautauqua","Westfield Farmers' and Artisans Market","Moore Park Routes 20 & 394","Rt 20 and Rt 394","Westfield","NY","14787","Kathleen Mayer","7167530367","http://www.westfieldny.com/farmers-market","Sat 9am-2pm","May 23-September 26","P/M","Y","N","N","Y","N","42.32203","-79.57812","POINT (-79.57812 42.32203)"
"Chemung","Grove Park Farmers' Market","4th St & Walnut Ave Elmira","Walnut Ave and West 4th St","Elmira","NY","14901","Matthew Glenn","6075464535",,"Mon 3pm-6pm","June 1-October 26","M","Y","N","N","Y","N","42.0921","-76.82013","POINT (-76.82013 42.0921)"
"Chenango","Davis Acres Farm Stand","184 Mt Pleasant Rd Bainbridge","184 Mt. Pleasant Road","Bainbridge","NY","13733","Paul Davis","6076244167",,"Mon/Thu 10am-6pm","June 22-October 8","M","Y","N","N","Y","N","42.28231","-75.49731","POINT (-75.49731 42.28231)"
"Chenango","Greene Pasture Ranch Farm Stand","13 South Canal St","13 South Canal Street","Greene","NY","13778","Victoria Pezzino","6078750634","http://www.greenepastureranch.com","Mon-Fri 11am-6pm, Sat 11am-4pm","Year-round","YR","Y","N","N","Y","N","42.32818","-75.77265","POINT (-75.77265 42.32818)"
"Chenango","Lamb's Quarters Organic Farm Stand","213 Pierce Rd Plymouth","213 Pierce Road","Plymouth","NY","13832","Sandy Pierce","6073344928","http://www.lambsquarterorganicfarm.com","Daily 12pm-6pm, Closed Wed & Sat","Year-round","YR","N","N","N","Y","N","42.60058","-75.59991","POINT (-75.59991 42.60058)"
"Chenango","Oxford Farmers' Market","Lafayette Park","Lafayette Park","Oxford","NY","13830","Trellan Smith","6073713559",,"Sat 9am-12pm","May 23-September 26","P/M","Y","Y","Y","Y","N","42.44255","-75.5983","POINT (-75.5983 42.44255)"
"Chenango","Oxford WINTER Farmers' Market","United Church of Oxford, 16 Fort Hill Park","16 Fort Hill Park","Oxford","NY","13830","Mina Takahashi","6072266843",,"1st Sat 10am-12:30pm","November 1-April 4","M/X/W/P","N","Y","Y","Y","N","42.440234","-75.594121","POINT (-75.594121 42.440234)"
"Chenango","Pires Farm Stand","6066 State Hwy 12 Norwich","6066 State Highway 12","Norwich","NY","13815","Richard Williams","6073368224",,"Mon-Sat 9am-6pm, Sun 10am-2pm","April 15-November 28","P/M","Y","Y","N","Y","N","42.54525","-75.52498","POINT (-75.52498 42.54525)"
"Chenango","Sunrise Farms Farm Stand","252 Plymouth-North Norwich Rd Plymouth","252 Plymouth-North Norwich Rd.","Plymouth","NY","13832","Kathryn Clemens","6073365834",,"Mon-Sat 9am-5pm, Sun 12pm-5pm","Year-round","YR","Y","N","N","Y","N","42.62427","-75.59152","POINT (-75.59152 42.62427)"
"Clinton","Champlain Farmers' Market","Paquette Park Gazebo Main St (Rte 9)","1154 US-9","Champlain","NY","12919","Janet McFetridge","5182984152","http://www.vchamplain.com","Sat 9am-12pm","July 18-September 19","M","Y","Y","N","Y","N","44.98632","-73.44613","POINT (-73.44613 44.98632)"
"Clinton","Jim's Homegrown Vegetables Farm Stand","726 Prospect St Champlain","726 Prospect Street","Champlain","NY","12919","Sue Lefebvre","5185361813",,"Sat 9am-12pm","June 1-September 1","M","Y","N","N","Y","N","44.98851","-73.44105","POINT (-73.44105 44.98851)"
"Clinton","Northern Orchard Farm Stand","470 Union Rd Peru","470 Union Road","Peru","NY","12972","Jenna Mulbury","5186439806","http://www.northernorchard.com","Daily 10am-5pm","May 11-December 23","P/M/X","Y","N","N","Y","N","44.5569","-73.53324","POINT (-73.53324 44.5569)"
"Clinton","Plattsburgh Farmers' and Craft Sat Market","26 Green St","26 Green Street","Plattsburgh","NY","12901","Sue Carusone","5185786749","http://plattsburghfarmerscraftersmarket.com","Sat 9am-2pm","May 9-October 10","P/M","Y","N","N","Y","N","44.69902","-73.4469","POINT (-73.4469 44.69902)"
"Clinton","Rouses Point Farmers' Market","Dodge Memorial Library Lawn , 144 Lake St","144 Lake Street","Rouses Point","NY","12979","Jim Rabideau","5182983878",,"Fri 3pm-6pm","June 12-September 11","M","Y","N","N","Y","N","44.99038","-73.36434","POINT (-73.36434 44.99038)"
"Clinton","Rulfs Orchard Farm Stand","531 Bear Swamp Rd Peru","531 Bear Swamp Road","Peru","NY","12972","Shannon Wilkins","5186438636","http://www.rulfsorchard.com","Daily 6am-6pm","Year-round","YR","Y","N","N","Y","N","44.5786","-73.49804","POINT (-73.49804 44.5786)"
"Clinton","Shield's Vegetables Farm Stand","6303 State Route 22 Plattsburgh","6303 State Route 22","Plattsburgh","NY","12901","Sam Dyer","5185610473",,"Daily 10am-6pm","June 1-October 31","M","Y","N","N","Y","N","44.73789","-73.47064","POINT (-73.47064 44.73789)"
"Clinton","Souza's Farm Stand","184 Rapids Rd Champlain","184 Rapids Rd.","Champlain","NY","12919","Jim Souza","5185340088",,"Thu-Sat/Mon 12pm-5pm, Sun 9am-2pm","May 1-December 31","P/M/X","Y","N","N","Y","N","44.94987","-73.42716","POINT (-73.42716 44.94987)"
"Columbia","Copake Hillsdale Farmers' Market","Roeliff Jansen Park 9140 Rte 22","9140 Route 23","Hillsdale","NY","12529","Nicole Friedrich","5189293255","http://www.copakehillsdalefarmersmarket.com","Sat 9am-1pm","May 16-November 21","P/M","Y","Y","Y","Y","N","42.17077","-73.51771","POINT (-73.51771 42.17077)"
"Columbia","Germantown Farmers' Market","Palatine Park Pavilion, 50 Palatine Park Rd","50 Palatine Park Road","Germantown","NY","12526","Lauren Williams","5185675691","https://www.germantownfarmersmarket.com/","Sat 10am-1pm","May 23-October 10","P/M","Y","N","N","Y","N","42.135","-73.88551","POINT (-73.88551 42.135)"
"Columbia","Hudson Farmers' Market","DMV parking lot 6th & Columbia Sts","Columbia St and North 6th St","Hudson","NY","12534","Brandon Bjerke","5183003496","http://www.hudsonfarmersmarketny.com","Sat 9am-1pm","April 18-November 28","P/M","Y","Y","Y","Y","N","42.24866","-73.78369","POINT (-73.78369 42.24866)"
"Columbia","Hudson Winter Farmers Market","201 Harry Howard Ave, Elks Lodge #787","201 Harry Howard Ave","Hudson","NY","12534","Brandon Bjerke","5183003496","https://www.hudsonfarmersmarketny.org/","Sat 10am-1pm","January 3-April 11","W/P","N","Y","Y","Y","N","42.25828","-73.77341","POINT (-73.77341 42.25828)"
"Columbia","Kinderhook Farmers' Market","Village Square 1 Hudson St","US Route 9 and Hudson St","Kinderhook","NY","12106","Kim Voltz","5187559293",,"Sat 8:30am-12:30pm","May 2-October 31","P/M","Y","N","N","Y","N","42.3954","-73.69817","POINT (-73.69817 42.3954)"
"Columbia","Scarecrow Farm Stand","20 Old Barrington Rd Hudson","20 Old Barrington Rd","Claverack","NY","12534","Virginia Ambrose","5188212453","http://www.scarecrowfarmny.com","Daily 11am-4pm, Closed Tue & Sat","July 1-November 1","M","Y","Y","N","Y","N","42.2105","-73.67909","POINT (-73.67909 42.2105)"
"Columbia","The Barn at Miller's Crossing Farm Stand","170 Route 217 Hudson","170 Route 217","Hudson","NY","12534","Katie Smith","5188512331",,"Daily 10am-6pm","April 2-November 30","P/M","Y","N","N","Y","N","42.22961","-73.70378","POINT (-73.70378 42.22961)"
"Cortland","Cincinnatus Farmers' Market","Cortland-Chenango Rural Services, 2704 Lower Cincinnatus Rd","2704 Lower Cincinnatus Rd","Cincinnatus","NY","13040","Paul Halstead","6078368972",,"Sat 9am-12pm","May 9-October 3","P/M","Y","N","N","Y","N","42.53812","-75.89662","POINT (-75.89662 42.53812)"
"Cortland","Cortland Saturday Farmers' Market","13 Court St in front of Grace Church","Main St and Orchard St","Cortland","NY","13045","Claribel Ferrer","6077588331",,"Sat 8am-2pm","May 16-October 31","P/M","Y","N","N","Y","N","42.60028","-76.18044","POINT (-76.18044 42.60028)"
"Cortland","Cortland Tuesday Farmers' Market","13 Court St In front of Grace Church","Main St and Orchard St","Cortland","NY","13045","Claribel Ferrer","6077588331",,"Tue 8am-2pm","May 19-October 27","M","Y","N","N","Y","N","42.60028","-76.18044","POINT (-76.18044 42.60028)"
"Cortland","Dave's Veggies Farm Stand","5178 NYS Route 41 Homer","5178 NY-41","Homer","NY","13077","David Root","6077494955",,"Mon-Thu 12pm-6pm, Fri-Sun 10am-6pm","May 1-October 31","P/M","Y","N","N","Y","N","42.659118","-76.203042","POINT (-76.203042 42.659118)"
"Cortland","Homer Regional Farmers' Market","Homer Center for the Arts, 72 Main St","72 South Main Street","Homer","NY","13077","Bryn Carr","6077935496",,"Sat 9:30am-12:30pm","May 23-October 31","P/M","Y","N","N","Y","N","42.63418","-76.17894","POINT (-76.17894 42.63418)"
"Cortland","Plunkett Farms Farm Stand","2180 Tower Rd Cortland","2180 Tower Road","Cortland","NY","13045","John and Carla Plunkett","6077530001",,"Daily 9am-6pm","July 1-November 15","M","Y","N","N","Y","N","42.55495","-76.13123","POINT (-76.13123 42.55495)"
"Delaware","Catskill Cattle Company Farm Stand","96 Laurel Bank Ave","96 Laurel Bank Ave","Deposit","NY","13754","Lonny Schaefer","6074675762","http://www.catskillcattle.com","Mon/Thu-Sat 11am-6pm, Sun 12pm-4pm","June 1-November 1","M","Y","N","N","Y","N","42.06673","-75.40725","POINT (-75.40725 42.06673)"
"Delaware","Covered Bridge Farm Market Farm Stand","331 Covered Bridge Rd Unadilla","331 Covered Bridge Rd","Unadilla","NY","13849","Erin Johnson","9147992078",,"Daily 10am-5pm","July 15-October 31","M","Y","N","N","Y","N","42.33657","-75.28612","POINT (-75.28612 42.33657)"
"Delaware","Delhi Farmers' Market","Courthouse Square Main St","Main St and Court St","Delhi","NY","13753","Meg Kennedy","6072938128",,"Wed 10am-2pm","May 6-October 28","P/M","Y","N","N","Y","N","42.27744","-74.91673","POINT (-74.91673 42.27744)"
"Delaware","Delhi Winter Farmers' Market","Indoor 4 Page Ave","4 Page Avenue","Delhi","NY","13752","Meg Kennedy","6074342407",,"Wed 10am-2pm","November-April","M/X/W/P","N","N","N","Y","N","42.27897","-74.91247","POINT (-74.91247 42.27897)"
"Delaware","Hodgson Farms Farm Stand","3345 River Rd Downsville","3345 River Rd","Downsville","NY","13755","Richard Hodgson","8456296762",,"Daily 9am-6pm","May 10-November 24","M","Y","N","N","Y","N","42.03956","-75.02787","POINT (-75.02787 42.03956)"
"Delaware","Pakatakan Farmers' Market","Round Barn of Halcottville, 46676 State Hwy 30","46676 State Highway 30","Halcottville","NY","12438","Tanya Moyer","8455863326","http://roundbarnmarket.org","Sat 9am-1pm","May 16-November 28","P/M","Y","N","N","Y","N","42.20103","-74.59909","POINT (-74.59909 42.20103)"
"Dutchess","Beacon Farmers' Market","223 Main St DMV lot","223 main street DMV lot","Beacon","NY","12508","Amy Bandolik","9175754967","http://www.beaconfarmersmarket.org","Sun 10am-2pm","Year-round","YR","Y","Y","Y","Y","N","41.50402","-73.96823","POINT (-73.96823 41.50402)"
"Dutchess","Dykeman Farm Farm Stand","31 Dykeman Ln Pawling","31 Dykeman Lane","Pawling","NY","12564","Amanda Dykeman","8458326068","http://www.dykemanfarm.com","Tue-Sat 9am-6pm, Sun/Mon 9am-5pm","July 1-October 31","M","Y","N","N","Y","N","41.62739","-73.60795","POINT (-73.60795 41.62739)"
"Dutchess","Judson Farm Market FS","3255 Pleasant Ridge Rd Wingdale","3255 Pleasant Ridge Rd","Wingdale","NY","12594","Richard Judson","8458326286",,"Daily 10am-6pm","August 1-October 31","M","Y","N","N","Y","N","41.6429","-73.60327","POINT (-73.60327 41.6429)"
"Dutchess","Millbrook Farmers' Market","3263 Franklin Ave parking lot","3263 Franklin Avenue","Millbrook","NY","12545","Rebecca Klima","9143821473","http://www.millbrookfarmersandmakersmarket.com","Sat 9am-1pm","May 23-October 10","P/M","Y","Y","Y","Y","N","41.78321","-73.69651","POINT (-73.69651 41.78321)"
"Dutchess","Millerton Farmers' Market","Millerton Methodist Church, 6 Dutchess Ave","6 Dutchess Ave.","Millerton","NY","12546","Jordan Schmidt","5187894259","https://www.neccmillerton.org/farmers-market","Sat 10am-2pm","May 16-November 28","P/M","Y","N","N","Y","N","41.9543","-73.50977","POINT (-73.50977 41.9543)"
"Dutchess","Obercreek Farm Stand","81 New Hamburg Rd Wappingers Falls","87 New Hamburg Road","Wappingers Falls","NY","12590","Nina Doig","8452189262","http://www.obercreekfarm.com","Wed-Sat 11am-6pm, Sun 12pm-5pm","Year-round","YR","N","N","N","Y","N","41.58384","-73.93469","POINT (-73.93469 41.58384)"
"Dutchess","Pawling Farmers' Market","Village Green Charles Colman Blvd","154 Charles Colman Blvd.","Pawling","NY","12564","Betsy Montgomery","9179418762","http://www.pawlingfarmersmarket.org","Sat 9am-1pm","June 13-September 26","M","Y","Y","Y","Y","N","41.56315","-73.60143","POINT (-73.60143 41.56315)"
"Dutchess","Rhinebeck Farmers' Market","61 E Market St","61 East Market St","Rhinebeck","NY","12572","Andrea Bartolomeo","5188211481","http://www.rhinebeckfarmersmarket.com","Sun 10am-2pm","May 3-December 27","P/M/X","Y","Y","Y","Y","N","41.92704","-73.91027","POINT (-73.91027 41.92704)"
"Erie","5 Loaves Farm Stand-Delavan Ave","70 West Delavan Ave Buffalo","70 West Delevan Ave","Buffalo","NY","14213","Matt Kauffman","7168032491","http://5loavesfarm.org","Thu 4pm-6:30pm","June 18-October 1","M","Y","N","N","Y","N","42.9223","-78.8969","POINT (-78.8969 42.9223)"
"Erie","Bowman Farms Farm Stand","11259 Gowanda State Rd North Collins","11259 Gowanda State Rd.","North Collins","NY","14111","Susan Bowman","7163372965","http://www.bowmanfarmsinc.com","Daily 9am-5pm","June 10-October 12","M","Y","N","N","Y","N","42.57506","-78.93838","POINT (-78.93838 42.57506)"
"Erie","Chiavetta's Farm Stand","9784 South Main St Angola","9784 South Main St","Angola","NY","14006","Michael Chiavetta","7165490458",,"Mon-Fri 9am-6pm, Sat/Sun 9am-5pm","August 1-October 31","M","Y","Y","N","Y","N","42.61859","-79.01784","POINT (-79.01784 42.61859)"
"Erie","Clarence Hollow Farmers' Market","Town lot btwn Ransom & Salt Rds, 10717 Main St","10717 Main St","Clarence","NY","14031","Cheryl Anthony","7167591075","http://www.clarencefarmersmarket.com","Sat 8am-1pm","June 6-October 31","M","Y","N","N","Y","N","42.9808","-78.58904","POINT (-78.58904 42.9808)"
"Erie","Clinton Bailey Fri Farmers' Market","1443-1517 Clinton St Buffalo","Bailey Ave and Clinton St","Buffalo","NY","14206","Sharon Baldi","7162080003","http://www.clintonbaileymarket.com","Fri 8am-5pm","Year-round","YR","Y","Y","N","Y","N","42.87206","-78.81997","POINT (-78.81997 42.87206)"
"Erie","Clinton Bailey Mon Farmers' Market","1517 Clinton St Buffalo","Bailey Ave and Clinton St","Buffalo","NY","14206","Sharon Baldi","7162080003","http://www.clintonbaileymarket.com","Mon 8am-5pm","Year-round","YR","Y","Y","N","Y","N","42.87206","-78.81997","POINT (-78.81997 42.87206)"
"Erie","Clinton Bailey Sat Farmers' Market","1517 Clinton St Buffalo","Bailey Ave and Clinton St","Buffalo","NY","14206","Sharon Baldi","7162080003","http://www.clintonbaileymarket.com","Sat 4am-5pm","Year-round","YR","Y","Y","N","Y","N","42.87205","-78.81998","POINT (-78.81998 42.87205)"
"Erie","Clinton Bailey Sun Farmers' Market","1517 Clinton St Buffalo","Bailey Ave and Clinton St","Buffalo","NY","14206","Sharon Baldi","7162080003","http://www.clintonbaileymarket.com","Sun 8am-5pm","Year-round","YR","Y","Y","N","Y","N","42.87206","-78.81997","POINT (-78.81997 42.87206)"
"Erie","Clinton Bailey Thu Farmers' Market","1517 Clinton St Buffalo","Bailey Ave and Clinton St","Buffalo","NY","14206","Sharon Baldi","7162080003","http://www.clintonbaileymarket.com","Thu 4am-5pm","Year-round","YR","Y","Y","N","Y","N","42.87206","-78.81997","POINT (-78.81997 42.87206)"
"Erie","Clinton Bailey Tue Farmers' Market","1517 Clinton St Buffalo","Bailey Ave and Clinton St","Buffalo","NY","14206","Sharon Baldi","7162080003","http://www.clintonbaileymarket.com","Tue 4am-5pm","Year-round","YR","Y","Y","N","Y","N","42.87206","-78.81997","POINT (-78.81997 42.87206)"
"Erie","Clinton Bailey Wed Farmers' Market","1517 Clinton St Buffalo","Bailey Ave and Clinton St","Buffalo","NY","14206","Sharon Baldi","7162080003","http://www.clintonbaileymarket.com","Wed 8am-5pm","Year-round","YR","Y","Y","N","Y","N","42.87206","-78.81997","POINT (-78.81997 42.87206)"
"Erie","Dirt Rich Farm Stand","12318 Springville Boston Rd Springville","12318 Springville Boston Road","Springville","NY","14141","Laura Colligan","7168660234","http://dirtrichcsa.com","Fri 2pm-5pm","June 5-October 30","M","Y","N","N","Y","N","42.5422","-78.67584","POINT (-78.67584 42.5422)"
"Erie","Downtown Country Thu Farmers' Market","20 Fountain Plaza Buffalo","20 fountain plaza","Buffalo","NY","14203","Jackie Jonmaire","7168563150","https://buffaloplace.com/play/our-events/#countrymarket","Thu 10am-2pm","June 4-October 15","M","Y","Y","N","Y","N","42.88951","-78.87353","POINT (-78.87353 42.88951)"
"Erie","East Aurora Saturday Farmers' Market","115 Riley St","115 Riley St","East Aurora","NY","14052","Grace Miller","5856893716","http://www.eastaurorafarmersmarket.com","Sat 7am-1pm","May 2-November 25","P/M","Y","N","N","Y","Y","42.76593","-78.63413","POINT (-78.63413 42.76593)"
"Erie","East Aurora Wednesday Farmers' Market","115 Riley St","115 riley street","East Aurora","NY","14052","Grace Miller","5856893716","http://www.eastaurorafarmersmarket.com","Wed 7am-1pm","May 6-November 25","P/M","Y","N","N","Y","N","42.76593","-78.63413","POINT (-78.63413 42.76593)"
"Erie","Elmwood Village Farmers' Market","Bidwell Parkway corner of Elmwood Ave","Elmwood Ave and Bidwell Pkwy","Buffalo","NY","14222","Karen Vilonen","7166915388","http://www.elmwoodmarket.org","Sat 8am-1pm","May 9-November 28","P/M","Y","Y","N","Y","N","42.92371","-78.87702","POINT (-78.87702 42.92371)"
